HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,25,4,0,11,2,0,27,53,0,0,44,20,16,0,21,59,0,2,77,1,,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3LKC68YZ3ED3S5TORGWBV7LAUVCOW4,A2BZY06YRWGEDL,Approved,Tue Oct 29 16:00:31 PDT 2019,Tue Oct 29 16:05:57 PDT 2019,Thu Nov 28 15:05:57 PST 2019,Fri Nov 01 20:09:55 PDT 2019,,,326,100% (2/2),100% (2/2),100% (2/2),31,I was looking at the lines and bark and how many different outlines and things like that there were.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,I think it went well.,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3LOTDFNYAB99MSGVSDDL8DCW2T8WFB,AJ7736S2PQ65E,Approved,Tue Oct 29 15:27:39 PDT 2019,Tue Oct 29 15:44:07 PDT 2019,Thu Nov 28 14:44:07 PST 2019,Fri Nov 01 20:09:55 PDT 2019,,,988,100% (2/2),100% (2/2),100% (1/1),31,compare between two image more not clear and shadow part,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,nothing,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3LUY3GC633A6NQ4OY81ESRRJB8MP75,A7QRHHOSXY49A,Approved,Tue Oct 29 15:27:03 PDT 2019,Tue Oct 29 15:47:53 PDT 2019,Thu Nov 28 14:47:53 PST 2019,Fri Nov 01 20:09:55 PDT 2019,,,1250,67% (2/3),67% (2/3),100% (1/1),30,first picture was more complex to me.normal i vision to decide that one picture was more complex to other picture.picture quality also is a best specific factor to choose the best pictures.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,good,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3NG53N1RLZTAN4978DTK6RNEMTXP8Z,A2X8NF55NQSCFE,Approved,Tue Oct 29 15:38:13 PDT 2019,Tue Oct 29 15:44:12 PDT 2019,Thu Nov 28 14:44:12 PST 2019,Fri Nov 01 20:14:09 PDT 2019,,,359,100% (1/1),100% (1/1),100% (1/1),26,content of the  picture is more influential factor in decision making process,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Quite interesting,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3NKQQ8O392FZW4DU673U2POE50HDUI,A3LSKI2XM8MPEB,Approved,Tue Oct 29 15:56:51 PDT 2019,Tue Oct 29 16:26:33 PDT 2019,Thu Nov 28 15:26:33 PST 2019,Fri Nov 01 20:13:50 PDT 2019,,,1782,100% (2/2),100% (2/2),100% (1/1),28,It is very interesting to choose more complex pictures. I am used to the factor of picture quality and understanding of steganography.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,good work,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3NVC2EB65U9IVLV2NJU7S18FAC7Y39,AZBS0MVCBSCGY,Approved,Tue Oct 29 15:39:06 PDT 2019,Tue Oct 29 15:53:56 PDT 2019,Thu Nov 28 14:53:56 PST 2019,Fri Nov 01 20:15:26 PDT 2019,,,890,100% (3/3),100% (3/3),100% (2/2),28,It is very interesting task for more complex pictures. I am used to the factor of best quality of pictures and understanding of steganography.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,It is really good and interesting.,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3OHYZ19UGGF6LSQLQB0JDIOJ2BWOAE,A1BF1W2XN5BWFQ,Approved,Tue Oct 29 15:26:21 PDT 2019,Tue Oct 29 15:41:46 PDT 2019,Thu Nov 28 14:41:46 PST 2019,Fri Nov 01 20:14:34 PDT 2019,,,925,100% (1/1),100% (1/1),100% (1/1),27,I was decided which picture easy to understand at first look.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3OSWBBLG1I7RD87PBCEHMWNIZIYDXA,A142YEQ6O81P55,Approved,Tue Oct 29 15:27:01 PDT 2019,Tue Oct 29 15:47:54 PDT 2019,Thu Nov 28 14:47:54 PST 2019,Fri Nov 01 20:11:05 PDT 2019,,,1253,100% (4/4),100% (4/4),100% (2/2),25,"I sought to choose as the most complex those images that had a greater combination of light, color, depth, contrast, clarity and texture. Because I think all this makes it harder and more complex to register or create that image.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,This study is very good and interesting. Keep up the work.,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3OVR4I9USTTU4FNKWNIWPKXJP2IQ4D,A22BBAU24IEHPL,Approved,Tue Oct 29 15:57:30 PDT 2019,Tue Oct 29 16:05:04 PDT 2019,Thu Nov 28 15:05:04 PST 2019,Fri Nov 01 20:11:05 PDT 2019,,,454,100% (1/1),100% (1/1),100% (1/1),41,To me a picture that consists of many different and connected parts and has more complicated pattern is more complex.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Thank you for an opportunity. Have a nice day.Regards",FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3P4RDNWND9G7QZIMMM0RMKVGGPSJIV,A1B14CS9DW7008,Approved,Tue Oct 29 15:59:27 PDT 2019,Tue Oct 29 16:03:56 PDT 2019,Thu Nov 28 15:03:56 PST 2019,Fri Nov 01 20:11:05 PDT 2019,,,269,100% (2/2),100% (2/2),100% (1/1),44,"I picked the ones that had more detail to them. If there were more parts in the picture, I figured it was more complex.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,There should be an example that shows what you consider to be more complex.,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3QEMNNSB219XYT1YTZAJSXAUXPK7DA,A6VR1WVKIRSR3,Approved,Tue Oct 29 15:28:10 PDT 2019,Tue Oct 29 15:35:25 PDT 2019,Thu Nov 28 14:35:25 PST 2019,Fri Nov 01 20:10:22 PDT 2019,,,435,100% (2/2),100% (2/2),100% (1/1),29,COMPARE TWO IMAGE  IS DIFFER FOR ONE ANOTHER IMAGE QUALITY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NOTHING,FALSE,TRUE,NONE,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3R6P78PK7OLN8B8W8SES3E59ZEQGT4,A24LB89P1BPKKF,Approved,Tue Oct 29 15:26:29 PDT 2019,Tue Oct 29 15:43:46 PDT 2019,Thu Nov 28 14:43:46 PST 2019,Fri Nov 01 19:56:39 PDT 2019,,,1037,100% (1/1),100% (1/1),100% (1/1),25,"I factored in which picture would be the hardest to draw. This would be how much depth, shadowing, etc. that each photo would need to be re-drawn. I also compared the detail in each photo to determine which one had the most difficult detail to reproduce.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3RKNTXVS3Q82HZG37RLAZKIELL54AV,ATP43ZVI1RP0C,Approved,Tue Oct 29 15:49:51 PDT 2019,Tue Oct 29 16:05:49 PDT 2019,Thu Nov 28 15:05:49 PST 2019,Fri Nov 01 19:56:30 PDT 2019,,,958,100% (3/3),100% (3/3),100% (2/2),29,which had more small details and more geometric figures,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3RWE2M8QWLKS2USRXU3D9NC13FFN07,A2C84QVRK3KG57,Approved,Tue Oct 29 15:27:16 PDT 2019,Tue Oct 29 15:36:19 PDT 2019,Thu Nov 28 14:36:19 PST 2019,Fri Nov 01 19:56:31 PDT 2019,,,543,100% (1/1),100% (1/1),100% (1/1),30,the more complex photo was based on which photo took me the longest to make/figure out.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,no,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,no,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3S4AW7T80FSJDI774IA08YYPFX7L4X,APO6KZZ79PO9Q,Approved,Tue Oct 29 15:57:22 PDT 2019,Tue Oct 29 16:27:19 PDT 2019,Thu Nov 28 15:27:19 PST 2019,Fri Nov 01 19:56:31 PDT 2019,,,1797,100% (1/1),100% (1/1),100% (1/1),35,I consider the picture with more details the most complex one.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3SBEHTYCWRDXLODL8M1UW7A4TU6YIB,A22HDIXTWGVUOW,Approved,Tue Oct 29 15:41:29 PDT 2019,Tue Oct 29 15:48:56 PDT 2019,Thu Nov 28 14:48:56 PST 2019,Fri Nov 01 19:56:31 PDT 2019,,,447,100% (1/1),100% (1/1),100% (1/1),50,If a picture had a wider range of color or more texture and depth I called it more complex.  More complicated organic form over more linear and simplistic designs.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Its very interesting and different from everyday work.,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3STRJBFXO01SAX4FYJZ716X26V8TKL,A2HITRHQ441VHA,Approved,Tue Oct 29 15:29:38 PDT 2019,Tue Oct 29 15:49:32 PDT 2019,Thu Nov 28 14:49:32 PST 2019,Fri Nov 01 19:56:31 PDT 2019,,,1194,50% (2/4),50% (2/4),50% (1/2),31,i choose different and rare picture in internet,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,nice,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3TMFV4NEPCO07D68KZ7FYLVAFPV8W6,A18SXC3JEN1O0U,Approved,Tue Oct 29 15:26:13 PDT 2019,Tue Oct 29 15:33:03 PDT 2019,Thu Nov 28 14:33:03 PST 2019,Fri Nov 01 19:56:31 PDT 2019,,,410,100% (1/1),100% (1/1),100% (1/1),60,amount of detail,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3U0SRXB7CHFG2OCQR7MSTJDOC62RNZ,A200RIU9CD4AJ8,Approved,Tue Oct 29 16:57:45 PDT 2019,Tue Oct 29 17:15:43 PDT 2019,Thu Nov 28 16:15:43 PST 2019,Fri Nov 01 19:56:31 PDT 2019,,,1078,100% (2/2),100% (2/2),100% (2/2),45,"I think one factor is the amount of detail that is visible in each picture. Also, a large amount of contrast between light and dark often gives the sense of more complexity.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3U5NZHP4LVC3GFA0BHNQJ4GDPCPHP8,A3R8KKND7IBAZN,Approved,Tue Oct 29 15:44:26 PDT 2019,Tue Oct 29 15:55:06 PDT 2019,Thu Nov 28 14:55:06 PST 2019,Fri Nov 01 19:56:31 PDT 2019,,,640,100% (1/1),100% (1/1),100% (1/1),47,"I chose based off of roughness and texture. If something seemed more complicated, like rough wood, I'd pick that one over smooth wood.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,None,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3V5Q80FXI11SU02VUYNCJX7AVW923R,A3B01JZN07Z6TT,Approved,Tue Oct 29 15:57:53 PDT 2019,Tue Oct 29 16:02:03 PDT 2019,Thu Nov 28 15:02:03 PST 2019,Fri Nov 01 19:54:12 PDT 2019,,,250,100% (1/1),100% (1/1),100% (1/1),38,More texture and/or more light/dark contrast was considered more complex,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3VA45EW49RXAR4DLUS7Q2HVGYI21OH,A38ZV8LBZ034IZ,Approved,Tue Oct 29 15:55:55 PDT 2019,Tue Oct 29 16:23:28 PDT 2019,Thu Nov 28 15:23:28 PST 2019,Fri Nov 01 19:54:12 PDT 2019,,,1653,100% (1/1),100% (1/1),100% (1/1),56,I looked at the complexity or lines and color and the depth of grooves in the lines ot make my choices.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,It was fun completing this task but not easy as some images were equally complex and it was hard to choose between them,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3W8CV64QJ69IOSUTUSRTXEGYK8DH9J,A5B73N9C2HVEG,Approved,Tue Oct 29 16:00:32 PDT 2019,Tue Oct 29 16:10:49 PDT 2019,Thu Nov 28 15:10:49 PST 2019,Fri Nov 01 19:54:12 PDT 2019,,,617,100% (2/2),100% (2/2),100% (1/1),39,how much was going on in the photo was what made the picture more complex for me,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,fun,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3WOKGM4L75QAKFS3Y93QOCC6TPKO0N,A8XPHQCN0ORSH,Approved,Tue Oct 29 15:26:50 PDT 2019,Tue Oct 29 15:45:22 PDT 2019,Thu Nov 28 14:45:22 PST 2019,Fri Nov 01 19:54:13 PDT 2019,,,1112,100% (2/2),100% (2/2),100% (1/1),40,well for i choose the pictures based on the aesthetic value for the pictures to be honest.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,i think is awesome,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3WRFBPLXREYOJMROGHLWBLA86S23NN,A2Z6PZ1CYD8NQP,Approved,Tue Oct 29 15:32:57 PDT 2019,Tue Oct 29 15:43:15 PDT 2019,Thu Nov 28 14:43:15 PST 2019,Fri Nov 01 19:54:13 PDT 2019,,,618,100% (2/2),100% (2/2),100% (1/1),45,"the picture which has more inter connected parts, I chose that one.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3WT783CTPFRAVDYA6KRODTE8VFYBCZ,A2J6Q0K995TRVM,Approved,Tue Oct 29 15:26:14 PDT 2019,Tue Oct 29 15:42:05 PDT 2019,Thu Nov 28 14:42:05 PST 2019,Fri Nov 01 19:54:13 PDT 2019,,,951,100% (2/2),100% (2/2),100% (2/2),30,roughness and smoothness of the images,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3X65QVEQI4XM8MKMXXGIRWAD79CLCW,A3VP27UUQ34OXK,Approved,Tue Oct 29 15:26:15 PDT 2019,Tue Oct 29 15:33:38 PDT 2019,Thu Nov 28 14:33:38 PST 2019,Fri Nov 01 19:54:13 PDT 2019,,,443,100% (1/1),100% (1/1),100% (1/1),56,"If one picture showed more  crevices, pits and valleys than the other picture, I would consider that picture more complex.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No.  Thank you.,TRUE,FALSE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3BKZLF991288G24AVS11HP60ZWZQYY,3TKN0IPJXKHDO4Z5BKA8R0PA06812D,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Tue Oct 29 15:24:34 PDT 2019,80,BatchId:3817931;OriginalHitTemplateId:928390828;,1800,2592000,Thu Nov 28 14:24:34 PST 2019,,,3X87C8JFVALD60PVMOEENNDP3JXQSY,A34C7FWMPMIVVH,Approved,Tue Oct 29 15:58:52 PDT 2019,Tue Oct 29 16:10:51 PDT 2019,Thu Nov 28 15:10:51 PST 2019,Fri Nov 01 19:54:13 PDT 2019,,,719,100% (1/1),100% (1/1),100% (1/1),34,"if the image was clear, or if there was any ambiguity, which one was clearer and which was easier to see as a whole",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"I liked this task, very elaborate",FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
