HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,33IZTU6J85BXFXQ78296HV9IX7USXA,A1TUQKNUWOPBKA,Rejected,Wed Oct 16 14:20:36 PDT 2019,Wed Oct 16 14:25:31 PDT 2019,Fri Nov 15 13:25:31 PST 2019,,Wed Oct 16 14:38:20 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept tangential answers. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",295,0% (0/2),0% (0/2),0% (0/1),28,"Your task is to decide, between two given images, which one is more complex. Throughout the HIT you will be asked to compare 55 pairs of images. Two images will be presented at one time, and you will click on the image that you consider to be more complex. There is no particular definition of complexity, other than what your own senses tell you. After you are finished with the comparisons, you will go back to the MTurk page to answer a brief set of questions.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,good,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,34Q075JO11NPONL2S75FCGZYX0410C,A27ODHA3747UVP,Rejected,Wed Oct 16 14:54:10 PDT 2019,Wed Oct 16 15:15:13 PDT 2019,Fri Nov 15 14:15:13 PST 2019,,Sat Oct 19 14:13:06 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept tangential answers. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1263,0% (0/1),0% (0/1),0% (0/1),28,It is central to our individuality: the very definition of free will. Yet sometimes we make bad decisions that leave us unhappy or full of regret.  Read more: https://www.newscientist.com/article/mg19426021-100-top-10-ways-to-make-better-decisions/#ixzz62YdlBRvx,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Good one,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,39ASUFLU61HW5ELP77P1SE53WGLXEE,AF7CEM97F4G2V,Rejected,Wed Oct 16 14:11:47 PDT 2019,Wed Oct 16 14:25:31 PDT 2019,Fri Nov 15 13:25:31 PST 2019,,Wed Oct 16 14:38:20 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept tangential answers. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",824,0% (0/1),0% (0/1),0% (0/0),26,"We’ve all heard the cliché, “a picture tells a thousand words”, but there is real value in using images to promote scientific content. Images help us learn, images grab attention, images explain tough concepts, and inspire.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Good one survey i like it,FALSE,TRUE,a sports injury to your shoulder or arm? Find out what the treatment is and how to help prevent it from happening again.,"20/20 vision is a term used to express normal visual acuity (the clarity or sharpness  your optometrist can prescribe glasses, contact lenses or a vision therapy .",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Visual impairment, also known as vision impairment or vision loss, is a decreased ability to see to a degree that causes problems not fixable by usual means, such as glasses.",,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3A0EX8ZRNCYNYGZF2C9DAK6RVP2YBL,A3DN73IJC63HC0,Rejected,Wed Oct 16 13:59:31 PDT 2019,Wed Oct 16 14:07:35 PDT 2019,Fri Nov 15 13:07:35 PST 2019,,Wed Oct 16 14:38:21 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept tangential answers. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",484,0% (0/1),0% (0/1),0% (0/0),26,Focusing on the learning objectives will help you to study and understand the important,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,good,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3A4NIXBJ7A9ZH8WDAMAWUSFPY95LM8,A1LF850PGYYU08,Rejected,Wed Oct 16 14:09:11 PDT 2019,Wed Oct 16 14:16:17 PDT 2019,Fri Nov 15 13:16:17 PST 2019,,Wed Oct 16 14:27:00 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""the task is complex"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",426,50% (1/2),50% (1/2),100% (1/1),30,this dask is complex.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,good,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3C2NJ6JBKERZY4V5CH7RSB5GXZR2N3,A188LZ1A7V4FQY,Rejected,Wed Oct 16 14:18:01 PDT 2019,Wed Oct 16 14:33:34 PDT 2019,Fri Nov 15 13:33:34 PST 2019,,Wed Oct 16 14:40:28 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""this task is complex"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",933,50% (1/2),50% (1/2),100% (1/1),30,This task is complex.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,good,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3GM6G9ZBKR7N0L4IJVCNGJP6SMXTMP,A3HWIDZ2MRAKTX,Rejected,Wed Oct 16 14:38:23 PDT 2019,Wed Oct 16 14:52:23 PDT 2019,Fri Nov 15 13:52:23 PST 2019,,Wed Oct 16 15:00:15 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",840,0% (0/1),0% (0/1),0% (0/0),27,NONE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NICE,TRUE,FALSE,NONE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NO,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3GS6S824SU7LAKTCQ1WYGIL516GNW0,A3P9TMATWBA1QP,Rejected,Wed Oct 16 14:08:09 PDT 2019,Wed Oct 16 14:22:49 PDT 2019,Fri Nov 15 13:22:49 PST 2019,,Wed Oct 16 17:32:19 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""easy"" “good” etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",880,0% (0/1),0% (0/1),0% (0/0),27,These picture is some picture is complex and i can the simplely decided of all picture,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Nice,TRUE,FALSE,None,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,None,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3L0KT67Y8IQMF2GHDYV809GRZDOSYG,ASVHPLSI6MK6F,Rejected,Wed Oct 16 13:53:39 PDT 2019,Wed Oct 16 14:04:10 PDT 2019,Fri Nov 15 13:04:10 PST 2019,,Wed Oct 16 14:27:00 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""the task is complex"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",631,0% (0/2),0% (0/2),0% (0/1),30,It is very complex,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,good,FALSE,TRUE,one,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,one,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3OS46CRSLJ90OANF1A5LS5G5Z7TV6S,A7UMUSSWP7KNX,Rejected,Wed Oct 16 14:12:29 PDT 2019,Wed Oct 16 14:23:11 PDT 2019,Fri Nov 15 13:23:11 PST 2019,,Wed Oct 16 14:41:33 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""good"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",642,0% (0/1),0% (0/1),0% (0/0),27,that was goodx clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,good servey i like this survey,FALSE,TRUE,none,i have the normal version because good version,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3PJ71Z61R8C7KH9FS3O85R0R04R91P,A3VJZB814CVD2I,Rejected,Wed Oct 16 13:53:29 PDT 2019,Wed Oct 16 14:00:02 PDT 2019,Fri Nov 15 13:00:02 PST 2019,,Wed Oct 16 14:09:13 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""very good"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",393,0% (0/1),0% (0/1),0% (0/0),33,very good,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,is good,FALSE,TRUE,none,none,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3TDXMTX3CF4V243F2362DGQBR566IF,A1AKRS964MI8IM,Rejected,Wed Oct 16 14:56:10 PDT 2019,Wed Oct 16 15:03:12 PDT 2019,Fri Nov 15 14:03:12 PST 2019,,Wed Oct 16 15:28:20 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""complex"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",422,0% (0/1),0% (0/1),0% (0/0),24,Complex,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Thank you,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3TE3O85734IKD2NX5OO81VAQYWB2RM,A1PV0Y78FMUYCK,Rejected,Wed Oct 16 14:17:19 PDT 2019,Wed Oct 16 14:28:43 PDT 2019,Fri Nov 15 13:28:43 PST 2019,,Wed Oct 16 14:44:46 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""THE TWO IMAGES ARE DIFFERENT"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",684,0% (0/1),0% (0/1),0% (0/0),25,THE TWO IMAGES ARE DIFFERENT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3WLEIWSYHSR7O89U9JCENR8KBND2HP,A1UHZFFNBANPGC,Rejected,Wed Oct 16 13:56:57 PDT 2019,Wed Oct 16 14:03:18 PDT 2019,Fri Nov 15 13:03:18 PST 2019,,Wed Oct 16 14:43:38 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two cloud pictures. Unfortunately, we are unable to accept answers like ""plantation of the land"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",381,50% (1/2),50% (1/2),100% (1/1),27,plantation of the land,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,i think good,FALSE,TRUE,broken,natural,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,color-blindness,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3WOKGM4L75QAKFS3Y93QOCC6QB6O0E,AZDAV9Y5D0C3T,Rejected,Wed Oct 16 13:53:18 PDT 2019,Wed Oct 16 14:07:43 PDT 2019,Fri Nov 15 13:07:43 PST 2019,,Wed Oct 16 14:27:01 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""the task is complex"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",865,50% (1/2),50% (1/2),100% (1/1),30,THIS DASK IS COMPLEX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3WZ36BJEV7QRHU0LS6ME23ECGOJTBS,A3T5Q0724H9GFJ,Rejected,Wed Oct 16 17:03:34 PDT 2019,Wed Oct 16 17:12:11 PDT 2019,Fri Nov 15 16:12:11 PST 2019,,Wed Oct 16 17:32:19 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""easy"" “good” etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",517,0% (0/1),0% (0/1),0% (0/0),28,Easy,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Nice task,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3XLBSAQ9Z8M01U6ULHZGJPTXITF7ZZ,A16LTPBK99MZHO,Rejected,Wed Oct 16 14:06:36 PDT 2019,Wed Oct 16 14:23:06 PDT 2019,Fri Nov 15 13:23:06 PST 2019,,Wed Oct 16 14:38:21 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept tangential answers. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",990,0% (0/1),0% (0/1),0% (0/0),28,"Several factors influence decision making. These factors, including past experience",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Is Good one,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,3ZR9AIQJUFJ6GMILFPOHAE619LA04M,A2YN3K0M3ZCJOZ,Rejected,Wed Oct 16 17:32:23 PDT 2019,Wed Oct 16 17:41:43 PDT 2019,Fri Nov 15 16:41:43 PST 2019,,Sat Oct 19 14:54:38 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""nice task and give some more work related this task to future"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",560,0% (0/1),0% (0/1),0% (0/1),28,nice task and give some more work related this task to future,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,nice,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,308Q0PEVBCNIKN5D0A9EXQHDEWTI9U,A17TKHT8FEVH0R,Approved,Sun Sep 29 21:04:36 PDT 2019,Sun Sep 29 21:10:16 PDT 2019,Tue Oct 29 21:10:16 PDT 2019,Sun Oct 20 10:35:59 PDT 2019,,,340,100% (2/2),100% (2/2),100% (2/2),25,I considered which picture would be harder to describe in words. The more clouds usually made it more complex.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Instead of having to click next it should've just advanced to the next picture automatically.,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3180JW2OT8MVEBN7F2HXXBRB6T05JW,ATABR9S36Y0J9,Approved,Sat Oct 05 21:50:00 PDT 2019,Sat Oct 05 22:00:35 PDT 2019,Mon Nov 04 21:00:35 PST 2019,Sun Oct 20 10:35:59 PDT 2019,,,635,100% (1/1),100% (1/1),100% (1/1),32,"Lighting differences, layers of clouds, cloud size and number.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"No, but thank you for inquiring.",TRUE,FALSE,Nerve damage causing pain and numbness.,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,non,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,323Q6SJS8MQRP2L6XERL7A29HH9FHQ,A3CH1Z6J9R38G9,Approved,Sun Sep 29 21:04:34 PDT 2019,Sun Sep 29 21:08:36 PDT 2019,Tue Oct 29 21:08:36 PDT 2019,Sun Oct 20 10:35:59 PDT 2019,,,242,100% (2/2),100% (2/2),100% (2/2),30,"Most of them were easy as it was often a picture of solid blue or one cloud vs a crowded picture of many clouds. When it was not obvious, I went with the picture with more varied colors.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,no,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,33L7PJKHCK88FW2EPU24B1OB577T8D,ADJEESN99IVDT,Approved,Sun Sep 29 23:32:36 PDT 2019,Sun Sep 29 23:36:08 PDT 2019,Tue Oct 29 23:36:08 PDT 2019,Sun Oct 20 10:35:59 PDT 2019,,,212,100% (1/1),100% (1/1),100% (1/1),29,picture not displayed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,good,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,34HJIJKLP96M9NJ1IMC6V7WR06T4VZ,A140DPSW275GFR,Approved,Mon Sep 30 00:31:04 PDT 2019,Mon Sep 30 00:47:40 PDT 2019,Wed Oct 30 00:47:40 PDT 2019,Sun Oct 20 10:36:00 PDT 2019,,,996,100% (1/1),100% (1/1),100% (1/1),28,Words picture is more complex its blurry,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no,TRUE,FALSE,none,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
